Date,Model,EECU (hours),Completed,EECU (hours/task)
2024-10-10,SIMS,0.2,183,0.001092896174863388
2024-10-10,SSEBop,1.1,223,0.004932735426008969
2024-10-10,eeMETRIC,4.8,147,0.03265306122448979
2024-10-09,PT-JPL,0.4,40,0.01
2024-10-09,SIMS,0.2,82,0.0024390243902439024
2024-10-09,SSEBop,1.0,114,0.008771929824561403
2024-10-09,eeMETRIC,5.2,89,0.058426966292134834
2024-10-08,PT-JPL,0.4,136,0.0029411764705882353
2024-10-08,SIMS,0.2,186,0.001075268817204301
2024-10-08,SSEBop,1.1,346,0.003179190751445087
2024-10-08,eeMETRIC,4.7,179,0.026256983240223464
2024-10-07,PT-JPL,0.4,80,0.005
2024-10-07,SIMS,0.2,126,0.0015873015873015873
2024-10-07,SSEBop,1.2,136,0.008823529411764706
2024-10-07,eeMETRIC,5.0,131,0.03816793893129771
2024-10-06,PT-JPL,0.4,45,0.008888888888888889
2024-10-06,SIMS,0.2,592,0.00033783783783783786
2024-10-06,SSEBop,1.1,112,0.009821428571428573
2024-10-06,eeMETRIC,4.8,98,0.04897959183673469
2024-10-05,DisALEXI,45.2,4,11.3
2024-10-05,PT-JPL,0.4,42,0.009523809523809525
2024-10-05,SIMS,0.2,461,0.00043383947939262476
2024-10-05,SSEBop,1.2,123,0.00975609756097561
2024-10-05,eeMETRIC,5.2,95,0.05473684210526316
2024-10-04,DisALEXI,42.0,52,0.8076923076923077
2024-10-04,PT-JPL,0.4,172,0.002325581395348837
2024-10-04,SIMS,0.2,382,0.0005235602094240838
2024-10-04,SSEBop,1.1,328,0.0033536585365853662
2024-10-04,eeMETRIC,5.0,306,0.016339869281045753
2024-10-03,DisALEXI,31.4,1036,0.030308880308880307
2024-10-03,SIMS,0.1,56,0.0017857142857142859
2024-10-03,SSEBop,1.0,23,0.043478260869565216
2024-10-02,PT-JPL,0.4,60,0.006666666666666667
2024-10-02,SIMS,0.1,198,0.000505050505050505
2024-10-02,SSEBop,1.0,38,0.02631578947368421
2024-10-01,PT-JPL,0.4,64,0.00625
2024-10-01,SIMS,0.2,72,0.002777777777777778
2024-10-01,SSEBop,1.0,870,0.0011494252873563218
2024-10-01,eeMETRIC,5.0,109,0.045871559633027525
2024-09-30,PT-JPL,0.3,5,0.06
2024-09-30,SIMS,0.2,74,0.002702702702702703
2024-09-30,SSEBop,1.1,66,0.016666666666666666
2024-09-30,eeMETRIC,5.0,52,0.09615384615384616
2024-09-29,PT-JPL,0.4,153,0.0026143790849673205
2024-09-29,SIMS,0.2,186,0.001075268817204301
2024-09-29,SSEBop,1.2,196,0.006122448979591836
2024-09-29,eeMETRIC,5.3,207,0.025603864734299518
2024-09-28,PT-JPL,0.4,39,0.010256410256410256
2024-09-28,SIMS,0.2,79,0.002531645569620253
2024-09-28,SSEBop,1.1,84,0.013095238095238096
2024-09-28,eeMETRIC,4.9,39,0.12564102564102564
2024-09-27,PT-JPL,0.4,49,0.00816326530612245
2024-09-27,SIMS,0.1,93,0.001075268817204301
2024-09-27,SSEBop,1.1,98,0.011224489795918368
2024-09-27,eeMETRIC,5.0,92,0.05434782608695652
2024-09-26,PT-JPL,0.4,42,0.009523809523809525
2024-09-26,SIMS,0.2,17,0.011764705882352941
2024-09-26,SSEBop,1.0,83,0.012048192771084338
2024-09-26,eeMETRIC,5.0,91,0.054945054945054944
2024-09-25,PT-JPL,0.4,48,0.008333333333333333
2024-09-25,SIMS,0.2,140,0.0014285714285714286
2024-09-25,SSEBop,1.1,93,0.011827956989247313
2024-09-25,eeMETRIC,5.3,86,0.06162790697674418
2024-09-24,PT-JPL,0.4,113,0.003539823008849558
2024-09-24,SIMS,0.2,80,0.0025
2024-09-24,SSEBop,1.1,163,0.006748466257668713
2024-09-24,eeMETRIC,4.8,155,0.03096774193548387
2024-09-23,SIMS,0.2,62,0.0032258064516129032
2024-09-23,SSEBop,1.3,52,0.025
2024-09-23,eeMETRIC,4.9,43,0.11395348837209303
2024-09-22,PT-JPL,0.4,107,0.003738317757009346
2024-09-22,SIMS,0.2,191,0.0010471204188481676
2024-09-22,SSEBop,1.2,166,0.007228915662650602
2024-09-22,eeMETRIC,5.0,157,0.03184713375796178
2024-09-21,PT-JPL,0.4,35,0.011428571428571429
2024-09-21,SIMS,0.2,77,0.0025974025974025974
2024-09-21,SSEBop,1.2,87,0.013793103448275862
2024-09-21,eeMETRIC,5.3,88,0.060227272727272727
2024-09-20,PT-JPL,0.4,42,0.009523809523809525
2024-09-20,SIMS,0.2,89,0.0022471910112359553
2024-09-20,SSEBop,1.1,99,0.011111111111111112
2024-09-20,eeMETRIC,4.9,90,0.05444444444444445
2024-09-19,PT-JPL,0.5,43,0.011627906976744186
2024-09-19,SIMS,0.2,87,0.0022988505747126436
2024-09-19,SSEBop,1.2,99,0.012121212121212121
2024-09-19,eeMETRIC,5.2,97,0.053608247422680416
2024-09-18,PT-JPL,0.4,39,0.010256410256410256
2024-09-18,SIMS,0.2,95,0.002105263157894737
2024-09-18,SSEBop,1.2,89,0.01348314606741573
2024-09-18,eeMETRIC,4.8,92,0.05217391304347826
2024-09-17,PT-JPL,0.4,34,0.011764705882352941
2024-09-17,SIMS,0.2,87,0.0022988505747126436
2024-09-17,SSEBop,1.3,83,0.01566265060240964
2024-09-17,eeMETRIC,5.1,85,0.06
2024-09-16,PT-JPL,0.4,222,0.0018018018018018018
2024-09-16,SIMS,0.2,320,0.000625
2024-09-16,SSEBop,1.3,340,0.003823529411764706
2024-09-16,eeMETRIC,5.1,114,0.04473684210526316
2024-09-15,eeMETRIC,5.3,217,0.024423963133640553
2024-09-14,PT-JPL,0.4,39,0.010256410256410256
2024-09-14,SIMS,0.2,78,0.002564102564102564
2024-09-14,SSEBop,1.2,84,0.014285714285714285
2024-09-14,eeMETRIC,5.4,93,0.05806451612903226
2024-09-13,PT-JPL,0.4,47,0.00851063829787234
2024-09-13,SIMS,0.2,100,0.002
2024-09-13,SSEBop,1.1,99,0.011111111111111112
2024-09-13,eeMETRIC,5.5,90,0.06111111111111111
2024-09-12,PT-JPL,0.4,43,0.009302325581395349
2024-09-12,SIMS,0.2,81,0.0024691358024691358
2024-09-12,SSEBop,1.2,88,0.013636363636363636
2024-09-12,eeMETRIC,5.4,91,0.059340659340659345
2024-09-11,PT-JPL,0.4,43,0.009302325581395349
2024-09-11,SIMS,0.2,91,0.002197802197802198
2024-09-11,SSEBop,1.1,96,0.011458333333333334
2024-09-11,eeMETRIC,5.2,86,0.06046511627906977
2024-09-10,PT-JPL,0.5,37,0.013513513513513514
2024-09-10,SIMS,0.2,97,0.002061855670103093
2024-09-10,SSEBop,1.2,91,0.013186813186813187
2024-09-10,eeMETRIC,5.1,86,0.059302325581395345
2024-09-09,PT-JPL,0.4,53,0.007547169811320755
2024-09-09,SIMS,0.2,70,0.002857142857142857
2024-09-09,SSEBop,1.2,104,0.011538461538461537
2024-09-09,eeMETRIC,5.0,106,0.04716981132075472
2024-09-08,PT-JPL,0.4,49,0.00816326530612245
2024-09-08,SIMS,0.2,119,0.0016806722689075631
2024-09-08,SSEBop,1.1,92,0.011956521739130435
2024-09-08,eeMETRIC,4.7,97,0.04845360824742268
2024-09-07,PT-JPL,0.4,139,0.0028776978417266188
2024-09-07,SIMS,0.2,184,0.0010869565217391304
2024-09-07,SSEBop,1.3,186,0.006989247311827957
2024-09-07,eeMETRIC,5.3,179,0.029608938547486034
2024-09-06,PT-JPL,0.4,46,0.008695652173913044
2024-09-06,SIMS,0.2,88,0.002272727272727273
2024-09-06,SSEBop,1.2,93,0.012903225806451613
2024-09-06,eeMETRIC,5.4,88,0.06136363636363637
2024-09-05,PT-JPL,0.4,131,0.0030534351145038168
2024-09-05,SIMS,0.2,95,0.002105263157894737
2024-09-05,SSEBop,1.2,183,0.006557377049180328
2024-09-05,eeMETRIC,5.3,177,0.029943502824858755
2024-09-04,PT-JPL,0.4,121,0.0033057851239669425
2024-09-04,SIMS,0.2,172,0.0011627906976744186
2024-09-04,SSEBop,1.1,175,0.006285714285714286
2024-09-04,eeMETRIC,5.0,169,0.029585798816568046
2024-09-03,PT-JPL,0.5,2,0.25
2024-09-03,SIMS,0.2,79,0.002531645569620253
2024-09-03,SSEBop,1.0,45,0.022222222222222223
2024-09-03,eeMETRIC,4.8,51,0.09411764705882353
2024-09-02,PT-JPL,0.4,53,0.007547169811320755
2024-09-02,SIMS,0.2,89,0.0022471910112359553
2024-09-02,SSEBop,1.2,93,0.012903225806451613
2024-09-02,eeMETRIC,5.0,94,0.05319148936170213
2024-09-01,PT-JPL,0.4,79,0.005063291139240506
2024-09-01,SIMS,0.2,160,0.00125
2024-09-01,SSEBop,1.1,120,0.009166666666666667
2024-09-01,eeMETRIC,4.8,115,0.041739130434782605
2024-08-31,PT-JPL,0.4,45,0.008888888888888889
2024-08-31,SIMS,0.2,85,0.0023529411764705885
2024-08-31,SSEBop,1.2,89,0.01348314606741573
2024-08-31,eeMETRIC,5.3,85,0.06235294117647058
2024-08-30,PT-JPL,0.4,46,0.008695652173913044
2024-08-30,SIMS,0.2,95,0.002105263157894737
2024-08-30,SSEBop,1.1,99,0.011111111111111112
2024-08-30,eeMETRIC,4.9,88,0.055681818181818186
2024-08-29,PT-JPL,0.4,86,0.004651162790697674
2024-08-29,SIMS,0.2,118,0.0016949152542372883
2024-08-29,SSEBop,1.0,141,0.0070921985815602835
2024-08-29,eeMETRIC,4.9,138,0.035507246376811595
2024-08-28,SIMS,0.2,75,0.002666666666666667
2024-08-28,SSEBop,1.1,48,0.02291666666666667
2024-08-28,eeMETRIC,4.8,52,0.0923076923076923
2024-08-27,PT-JPL,0.4,60,0.006666666666666667
2024-08-27,SIMS,0.2,105,0.0019047619047619048
2024-08-27,SSEBop,1.1,112,0.009821428571428573
2024-08-27,eeMETRIC,4.8,101,0.047524752475247525
2024-08-26,PT-JPL,0.4,83,0.004819277108433735
2024-08-26,SIMS,0.2,120,0.0016666666666666668
2024-08-26,SSEBop,1.0,125,0.008
2024-08-26,eeMETRIC,4.6,134,0.034328358208955224
2024-08-25,PT-JPL,0.4,62,0.0064516129032258064
2024-08-25,SIMS,0.2,86,0.002325581395348837
2024-08-25,SSEBop,1.1,103,0.010679611650485438
2024-08-25,eeMETRIC,4.7,101,0.046534653465346534
2024-08-24,PT-JPL,0.4,109,0.003669724770642202
2024-08-24,SIMS,0.2,161,0.0012422360248447205
2024-08-24,SSEBop,1.1,145,0.007586206896551725
2024-08-24,eeMETRIC,4.8,151,0.031788079470198675
2024-08-23,PT-JPL,0.4,81,0.0049382716049382715
2024-08-23,SIMS,0.2,91,0.002197802197802198
2024-08-23,SSEBop,1.0,118,0.00847457627118644
2024-08-23,eeMETRIC,5.1,114,0.04473684210526316
2024-08-22,PT-JPL,0.4,606,0.0006600660066006601
2024-08-22,SIMS,0.2,133,0.0015037593984962407
2024-08-22,SSEBop,1.1,672,0.001636904761904762
2024-08-22,eeMETRIC,5.1,639,0.007981220657276994
2024-08-21,SIMS,0.2,71,0.0028169014084507044
2024-08-21,SSEBop,1.3,47,0.027659574468085108
2024-08-21,eeMETRIC,5.2,44,0.11818181818181818
2024-08-20,SIMS,0.2,74,0.002702702702702703
2024-08-20,SSEBop,1.2,53,0.022641509433962263
2024-08-20,eeMETRIC,5.0,47,0.10638297872340426
2024-08-19,SIMS,0.2,70,0.002857142857142857
2024-08-19,SSEBop,1.2,47,0.02553191489361702
2024-08-19,eeMETRIC,4.7,49,0.09591836734693877
2024-08-18,SIMS,0.2,88,0.002272727272727273
2024-08-18,SSEBop,1.2,53,0.022641509433962263
2024-08-18,eeMETRIC,5.0,45,0.1111111111111111
2024-08-17,SIMS,0.2,159,0.001257861635220126
2024-08-17,SSEBop,1.3,97,0.013402061855670104
2024-08-17,eeMETRIC,5.3,50,0.106
2024-08-16,SIMS,0.2,117,0.0017094017094017094
2024-08-16,eeMETRIC,5.6,96,0.05833333333333333
2024-08-15,SIMS,0.2,63,0.0031746031746031746
2024-08-15,SSEBop,1.2,41,0.029268292682926828
2024-08-14,SIMS,0.2,65,0.003076923076923077
2024-08-14,SSEBop,1.3,41,0.03170731707317073
2024-08-14,eeMETRIC,5.2,40,0.13
2024-08-13,DisALEXI,42.8,3,14.266666666666666
2024-08-13,SIMS,0.2,62,0.0032258064516129032
2024-08-13,SSEBop,1.3,42,0.030952380952380953
2024-08-13,eeMETRIC,5.3,39,0.1358974358974359
2024-08-12,DisALEXI,32.8,89,0.3685393258426966
2024-08-12,SIMS,0.2,67,0.0029850746268656717
2024-08-12,SSEBop,1.2,55,0.021818181818181816
2024-08-12,eeMETRIC,4.8,39,0.12307692307692307
2024-08-11,SIMS,0.2,76,0.002631578947368421
2024-08-11,SSEBop,1.1,51,0.021568627450980395
2024-08-11,eeMETRIC,4.5,52,0.08653846153846154
2024-08-10,PT-JPL,0.3,6,0.049999999999999996
2024-08-10,SIMS,0.2,85,0.0023529411764705885
2024-08-10,SSEBop,1.3,46,0.02826086956521739
2024-08-10,eeMETRIC,5.0,53,0.09433962264150944
2024-08-09,PT-JPL,0.4,59,0.006779661016949153
2024-08-09,SIMS,0.2,174,0.0011494252873563218
2024-08-09,SSEBop,1.3,96,0.013541666666666667
2024-08-09,eeMETRIC,5.3,100,0.053
2024-08-08,SIMS,0.2,37,0.005405405405405406
2024-08-08,SSEBop,1.2,16,0.075
2024-08-08,eeMETRIC,5.1,37,0.13783783783783782
2024-08-07,PT-JPL,0.5,54,0.009259259259259259
2024-08-07,SIMS,0.2,72,0.002777777777777778
2024-08-07,SSEBop,1.1,89,0.012359550561797755
2024-08-07,eeMETRIC,5.1,70,0.07285714285714286
2024-08-06,PT-JPL,0.6,38,0.015789473684210527
2024-08-06,SIMS,0.2,81,0.0024691358024691358
2024-08-06,SSEBop,1.2,87,0.013793103448275862
2024-08-06,eeMETRIC,5.5,70,0.07857142857142857
2024-08-05,PT-JPL,0.4,43,0.009302325581395349
2024-08-05,SIMS,0.2,105,0.0019047619047619048
2024-08-05,SSEBop,1.0,44,0.022727272727272728
2024-08-05,eeMETRIC,5.0,89,0.056179775280898875
2024-08-04,PT-JPL,0.5,47,0.010638297872340425
2024-08-04,SIMS,0.2,77,0.0025974025974025974
2024-08-04,SSEBop,1.3,470,0.0027659574468085106
2024-08-04,eeMETRIC,5.4,96,0.05625
2024-08-03,PT-JPL,0.5,105,0.004761904761904762
2024-08-03,SIMS,0.2,178,0.0011235955056179776
2024-08-03,eeMETRIC,5.7,156,0.03653846153846154
2024-08-02,PT-JPL,0.6,120,0.005
2024-08-02,SIMS,0.2,158,0.0012658227848101266
2024-08-02,eeMETRIC,5.9,170,0.03470588235294118
2024-08-01,PT-JPL,0.5,45,0.011111111111111112
2024-08-01,SIMS,0.2,79,0.002531645569620253
2024-08-01,SSEBop,1.2,84,0.014285714285714285
2024-08-01,eeMETRIC,5.5,86,0.06395348837209303
2024-07-31,PT-JPL,0.5,40,0.0125
2024-07-31,SIMS,0.2,83,0.0024096385542168677
2024-07-31,SSEBop,1.3,80,0.01625
2024-07-31,eeMETRIC,6.0,78,0.07692307692307693
2024-07-30,PT-JPL,0.4,37,0.010810810810810811
2024-07-30,SIMS,0.2,81,0.0024691358024691358
2024-07-30,SSEBop,1.2,80,0.015
2024-07-30,eeMETRIC,5.8,78,0.07435897435897436
2024-07-29,PT-JPL,0.5,47,0.010638297872340425
2024-07-29,SIMS,0.2,91,0.002197802197802198
2024-07-29,SSEBop,1.2,96,0.012499999999999999
2024-07-29,eeMETRIC,5.8,87,0.06666666666666667
2024-07-28,PT-JPL,0.4,35,0.011428571428571429
2024-07-28,SIMS,0.2,71,0.0028169014084507044
2024-07-28,SSEBop,1.2,79,0.015189873417721518
2024-07-28,eeMETRIC,5.7,83,0.06867469879518072
2024-07-27,PT-JPL,0.5,43,0.011627906976744186
2024-07-27,SIMS,0.2,30,0.006666666666666667
2024-07-27,SSEBop,1.5,45,0.03333333333333333
2024-07-27,eeMETRIC,5.8,83,0.06987951807228915
2024-07-26,PT-JPL,0.7,43,0.01627906976744186
2024-07-26,SIMS,0.2,65,0.003076923076923077
2024-07-26,SSEBop,1.4,86,0.01627906976744186
2024-07-26,eeMETRIC,5.7,43,0.1325581395348837
2024-07-25,PT-JPL,0.5,51,0.00980392156862745
2024-07-25,SIMS,0.2,139,0.0014388489208633094
2024-07-25,SSEBop,1.4,132,0.010606060606060605
2024-07-25,eeMETRIC,5.8,91,0.06373626373626373
2024-07-24,PT-JPL,0.5,158,0.0031645569620253164
2024-07-24,SIMS,0.2,225,0.0008888888888888889
2024-07-24,SSEBop,1.5,208,0.007211538461538462
2024-07-24,eeMETRIC,6.0,239,0.02510460251046025
2024-07-23,PT-JPL,0.4,125,0.0032
2024-07-23,SIMS,0.2,115,0.0017391304347826088
2024-07-23,SSEBop,1.2,172,0.0069767441860465115
2024-07-23,eeMETRIC,5.6,167,0.033532934131736525
2024-07-22,SIMS,0.2,66,0.0030303030303030303
2024-07-22,SSEBop,1.2,37,0.032432432432432434
2024-07-22,eeMETRIC,5.0,48,0.10416666666666667
2024-07-21,SIMS,0.2,57,0.0035087719298245615
2024-07-21,SSEBop,1.1,38,0.028947368421052635
2024-07-21,eeMETRIC,4.6,37,0.12432432432432432
2024-07-20,PT-JPL,0.4,224,0.0017857142857142859
2024-07-20,SIMS,0.2,287,0.0006968641114982578
2024-07-20,SSEBop,1.1,267,0.004119850187265918
2024-07-20,eeMETRIC,4.9,239,0.020502092050209208
2024-07-19,PT-JPL,0.4,179,0.00223463687150838
2024-07-19,SIMS,0.2,386,0.0005181347150259067
2024-07-19,SSEBop,1.2,390,0.003076923076923077
2024-07-19,eeMETRIC,4.9,58,0.08448275862068966
2024-07-18,PT-JPL,0.4,50,0.008
2024-07-18,SIMS,0.2,93,0.002150537634408602
2024-07-18,SSEBop,1.0,93,0.010752688172043012
2024-07-18,eeMETRIC,5.1,56,0.09107142857142857
2024-07-17,PT-JPL,0.4,135,0.0029629629629629632
2024-07-17,SIMS,0.2,82,0.0024390243902439024
2024-07-17,SSEBop,1.2,186,0.0064516129032258064
2024-07-17,eeMETRIC,5.0,162,0.030864197530864196
2024-07-16,PT-JPL,0.4,44,0.009090909090909092
2024-07-16,SIMS,0.2,90,0.0022222222222222222
2024-07-16,SSEBop,1.1,88,0.0125
2024-07-16,eeMETRIC,4.9,65,0.07538461538461538
2024-07-15,PT-JPL,0.4,46,0.008695652173913044
2024-07-15,SIMS,0.2,82,0.0024390243902439024
2024-07-15,SSEBop,1.0,86,0.011627906976744186
2024-07-15,eeMETRIC,5.0,70,0.07142857142857142
2024-07-14,PT-JPL,0.4,35,0.011428571428571429
2024-07-14,SIMS,0.2,73,0.0027397260273972603
2024-07-14,SSEBop,1.1,73,0.015068493150684932
2024-07-14,eeMETRIC,5.4,52,0.10384615384615385
2024-07-13,PT-JPL,0.4,77,0.005194805194805195
2024-07-13,SIMS,0.2,143,0.0013986013986013986
2024-07-13,SSEBop,1.1,120,0.009166666666666667
2024-07-13,eeMETRIC,4.6,157,0.029299363057324838
2024-07-12,PT-JPL,0.4,46,0.008695652173913044
2024-07-12,SIMS,0.2,73,0.0027397260273972603
2024-07-12,SSEBop,1.0,86,0.011627906976744186
2024-07-12,eeMETRIC,4.9,72,0.06805555555555556
2024-07-11,PT-JPL,0.4,232,0.001724137931034483
2024-07-11,SIMS,0.2,144,0.001388888888888889
2024-07-11,SSEBop,1.1,144,0.0076388888888888895
2024-07-11,eeMETRIC,5.1,321,0.01588785046728972
2024-07-10,PT-JPL,0.4,44,0.009090909090909092
2024-07-10,SIMS,0.2,66,0.0030303030303030303
2024-07-10,SSEBop,1.0,65,0.015384615384615385
2024-07-10,eeMETRIC,5.0,58,0.08620689655172414
2024-07-09,PT-JPL,0.4,33,0.012121212121212121
2024-07-09,SIMS,0.2,76,0.002631578947368421
2024-07-09,SSEBop,1.0,34,0.029411764705882353
2024-07-09,eeMETRIC,4.6,55,0.08363636363636363
2024-07-08,PT-JPL,0.4,28,0.014285714285714287
2024-07-08,SIMS,0.2,83,0.0024096385542168677
2024-07-08,SSEBop,1.2,59,0.020338983050847456
2024-07-08,eeMETRIC,5.1,60,0.08499999999999999
2024-07-07,PT-JPL,0.3,50,0.006
2024-07-07,SIMS,0.2,70,0.002857142857142857
2024-07-07,SSEBop,1.0,81,0.012345679012345678
2024-07-07,eeMETRIC,4.5,76,0.05921052631578947
2024-07-06,PT-JPL,0.4,81,0.0049382716049382715
2024-07-06,SIMS,0.2,93,0.002150537634408602
2024-07-06,SSEBop,1.0,120,0.008333333333333333
2024-07-06,eeMETRIC,4.9,87,0.056321839080459776
2024-07-05,PT-JPL,0.4,27,0.014814814814814815
2024-07-05,SIMS,0.2,113,0.001769911504424779
2024-07-05,SSEBop,1.0,63,0.015873015873015872
2024-07-05,eeMETRIC,4.9,48,0.10208333333333335
2024-07-04,PT-JPL,0.3,6,0.049999999999999996
2024-07-04,SIMS,0.2,60,0.0033333333333333335
2024-07-04,SSEBop,1.2,37,0.032432432432432434
2024-07-04,eeMETRIC,5.3,40,0.1325
2024-07-03,PT-JPL,0.4,33,0.012121212121212121
2024-07-03,SIMS,0.2,27,0.007407407407407408
2024-07-03,SSEBop,1.1,63,0.01746031746031746
2024-07-03,eeMETRIC,4.8,56,0.08571428571428572
2024-07-02,PT-JPL,0.4,208,0.0019230769230769232
2024-07-02,SIMS,0.2,219,0.0009132420091324202
2024-07-02,SSEBop,1.1,216,0.005092592592592593
2024-07-02,eeMETRIC,4.8,207,0.02318840579710145
2024-07-01,PT-JPL,2.5,54,0.046296296296296294
2024-07-01,SIMS,0.2,35,0.005714285714285714
2024-07-01,SSEBop,1.1,59,0.01864406779661017
2024-07-01,eeMETRIC,4.3,60,0.07166666666666667
2024-06-30,PT-JPL,1.3,146,0.008904109589041096
2024-06-30,SIMS,0.2,81,0.0024691358024691358
2024-06-30,SSEBop,1.1,105,0.010476190476190477
2024-06-30,eeMETRIC,4.8,114,0.042105263157894736
2024-06-29,PT-JPL,4.0,79,0.05063291139240506
2024-06-29,SIMS,0.2,129,0.0015503875968992248
2024-06-29,SSEBop,1.1,128,0.00859375
2024-06-29,eeMETRIC,4.6,58,0.0793103448275862
2024-06-28,PT-JPL,0.4,22,0.018181818181818184
2024-06-28,SIMS,0.2,70,0.002857142857142857
2024-06-28,SSEBop,1.1,69,0.01594202898550725
2024-06-28,eeMETRIC,5.1,101,0.05049504950495049
2024-06-27,PT-JPL,0.4,15,0.02666666666666667
2024-06-27,SIMS,0.2,75,0.002666666666666667
2024-06-27,SSEBop,1.1,64,0.0171875
2024-06-27,eeMETRIC,4.7,59,0.07966101694915255
2024-06-26,PT-JPL,0.4,16,0.025
2024-06-26,SIMS,0.2,68,0.0029411764705882353
2024-06-26,SSEBop,1.2,56,0.02142857142857143
2024-06-26,eeMETRIC,5.1,69,0.07391304347826086
2024-06-25,PT-JPL,0.4,17,0.023529411764705882
2024-06-25,SIMS,0.2,49,0.004081632653061225
2024-06-25,SSEBop,1.0,52,0.019230769230769232
2024-06-25,eeMETRIC,4.8,56,0.08571428571428572
2024-06-24,PT-JPL,0.3,22,0.013636363636363636
2024-06-24,SIMS,0.2,55,0.0036363636363636364
2024-06-24,SSEBop,1.2,57,0.021052631578947368
2024-06-24,eeMETRIC,4.7,55,0.08545454545454546
2024-06-23,PT-JPL,0.4,23,0.017391304347826087
2024-06-23,SIMS,0.2,45,0.0044444444444444444
2024-06-23,SSEBop,1.2,52,0.023076923076923075
2024-06-23,eeMETRIC,4.7,57,0.0824561403508772
2024-06-22,PT-JPL,0.4,25,0.016
2024-06-22,SIMS,0.2,45,0.0044444444444444444
2024-06-22,SSEBop,1.2,48,0.024999999999999998
2024-06-22,eeMETRIC,4.9,53,0.09245283018867925
2024-06-21,PT-JPL,0.5,25,0.02
2024-06-21,SIMS,0.2,45,0.0044444444444444444
2024-06-21,SSEBop,1.2,49,0.024489795918367346
2024-06-21,eeMETRIC,5.2,48,0.10833333333333334
2024-06-20,PT-JPL,0.5,20,0.025
2024-06-20,SIMS,0.2,62,0.0032258064516129032
2024-06-20,SSEBop,1.2,60,0.02
2024-06-20,eeMETRIC,6.2,43,0.14418604651162792
2024-06-19,PT-JPL,0.7,23,0.03043478260869565
2024-06-19,SIMS,0.2,72,0.002777777777777778
2024-06-19,SSEBop,1.5,73,0.02054794520547945
2024-06-19,eeMETRIC,6.5,61,0.10655737704918032
2024-06-18,PT-JPL,0.6,27,0.022222222222222223
2024-06-18,SIMS,0.3,63,0.0047619047619047615
2024-06-18,SSEBop,1.5,73,0.02054794520547945
2024-06-18,eeMETRIC,6.7,74,0.09054054054054055
2024-06-17,PT-JPL,0.7,25,0.027999999999999997
2024-06-17,SIMS,0.3,62,0.004838709677419355
2024-06-17,SSEBop,1.5,68,0.022058823529411766
2024-06-17,eeMETRIC,6.4,67,0.0955223880597015
2024-06-16,PT-JPL,0.6,14,0.04285714285714286
2024-06-16,SIMS,0.2,62,0.0032258064516129032
2024-06-16,SSEBop,1.5,52,0.028846153846153848
2024-06-16,eeMETRIC,5.8,55,0.10545454545454545
2024-06-15,PT-JPL,0.6,22,0.02727272727272727
2024-06-15,SIMS,0.2,72,0.002777777777777778
2024-06-15,SSEBop,1.3,76,0.017105263157894738
2024-06-15,eeMETRIC,6.3,57,0.11052631578947368
2024-06-14,PT-JPL,0.6,127,0.004724409448818898
2024-06-14,SIMS,0.2,155,0.0012903225806451613
2024-06-14,SSEBop,1.6,159,0.010062893081761008
2024-06-14,eeMETRIC,6.8,160,0.042499999999999996
2024-06-13,PT-JPL,0.6,178,0.0033707865168539327
2024-06-13,SIMS,0.2,247,0.0008097165991902835
2024-06-13,SSEBop,1.3,222,0.005855855855855856
2024-06-13,eeMETRIC,6.6,209,0.031578947368421054
2024-06-12,PT-JPL,0.6,21,0.02857142857142857
2024-06-12,SIMS,0.2,52,0.0038461538461538464
2024-06-12,SSEBop,1.3,50,0.026000000000000002
2024-06-12,eeMETRIC,6.0,61,0.09836065573770492
2024-06-11,SIMS,0.2,33,0.006060606060606061
2024-06-11,SSEBop,1.6,34,0.047058823529411764
2024-06-11,eeMETRIC,6.1,39,0.1564102564102564
2024-06-10,PT-JPL,0.6,14,0.04285714285714286
2024-06-10,SIMS,0.3,33,0.00909090909090909
2024-06-10,SSEBop,1.5,50,0.03
2024-06-10,eeMETRIC,6.1,50,0.122
2024-06-09,PT-JPL,0.6,11,0.05454545454545454
2024-06-09,SIMS,0.3,34,0.008823529411764706
2024-06-09,SSEBop,1.4,47,0.02978723404255319
2024-06-09,eeMETRIC,6.7,50,0.134
2024-06-08,PT-JPL,0.5,20,0.025
2024-06-08,SIMS,0.3,44,0.006818181818181818
2024-06-08,SSEBop,1.7,54,0.03148148148148148
2024-06-08,eeMETRIC,6.4,54,0.11851851851851852
2024-06-07,PT-JPL,0.7,111,0.006306306306306306
2024-06-07,SIMS,0.3,141,0.002127659574468085
2024-06-07,SSEBop,1.6,162,0.009876543209876543
2024-06-07,eeMETRIC,6.6,154,0.04285714285714286
2024-06-06,PT-JPL,0.7,34,0.020588235294117647
2024-06-06,SIMS,0.3,52,0.005769230769230769
2024-06-06,SSEBop,1.7,37,0.04594594594594594
2024-06-06,eeMETRIC,6.8,57,0.11929824561403508
2024-06-05,PT-JPL,0.5,17,0.029411764705882353
2024-06-05,SIMS,0.2,27,0.007407407407407408
2024-06-05,SSEBop,1.7,33,0.051515151515151514
2024-06-05,eeMETRIC,6.0,34,0.17647058823529413
2024-06-04,PT-JPL,0.8,16,0.05
2024-06-04,SIMS,0.2,35,0.005714285714285714
2024-06-04,SSEBop,1.6,37,0.043243243243243246
2024-06-04,eeMETRIC,6.9,32,0.215625
2024-06-03,PT-JPL,0.6,16,0.0375
